season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,cnt
2,0,6,2,0,4,1,1,0.7587,0.7253,0.6524,0.1016,10
2,0,6,3,0,4,1,3,0.492,0.4668,0.3555,0.4454,4
2,0,6,4,0,4,1,2,0.5191,0.4665,0.8019,0.2436,15
2,0,6,5,0,4,1,2,0.6983,0.6867,0.6215,0.5195,29
2,0,6,6,0,4,1,2,0.7074,0.6385,0.5207,0.3249,79
2,0,6,7,0,4,1,2,0.6553,0.6458,0.5414,0.5087,193
2,0,6,8,0,4,1,3,0.6864,0.665,0.75,0.22,224
2,0,6,9,0,4,1,1,0.6714,0.6648,0.454,0.4159,153
2,0,6,10,0,4,1,1,0.6906,0.6502,0.3744,0.3509,159
2,0,6,11,0,4,1,1,0.6257,0.6061,0.486,0.0459,167
2,0,6,12,0,4,1,2,0.6879,0.6843,0.6406,0.3645,185
2,0,6,13,0,4,1,2,0.6415,0.5672,0.7974,0.1153,127
2,0,6,14,0,4,1,2,0.6357,0.5677,0.7512,0.3792,153
2,0,6,15,0,4,1,1,0.5581,0.5476,0.5528,0.5677,152
2,0,6,16,0,4,1,1,0.6765,0.6673,0.6391,0.414,216
2,0,6,17,0,4,1,3,0.7449,0.7118,0.6469,0.1022,217
2,0,6,18,0,4,1,2,0.666,0.6603,0.6318,0.1653,216
2,0,6,19,0,4,1,1,0.664,0.6199,0.3688,0.3249,213
2,0,6,20,0,4,1,1,0.7766,0.7758,0.5675,0.2838,154
2,0,6,21,0,4,1,1,0.7605,0.7203,0.7,0.1794,117
2,0,6,22,0,4,1,2,0.8102,0.7463,0.829,0.0974,79
2,0,6,23,0,4,1,2,0.8467,0.8471,0.6529,0.4509,45
2,0,6,0,0,5,0,2,0.6941,0.6842,0.7371,0.5707,16
2,0,6,1,0,5,0,2,0.609,0.565,0.7119,0.2814,6
2,0,6,2,0,5,0,3,0.6535,0.6079,0.5604,0.3509,4
2,0,6,3,0,5,0,1,0.7301,0.7116,0.4457,0.2993,6
2,0,6,4,0,5,0,1,0.7908,0.7212,0.7418,0.1729,11
2,0,6,5,0,5,0,1,0.6166,0.5954,0.8283,0.1802,37
2,0,6,6,0,5,0,3,0.7079,0.6674,0.5553,0.4564,55
2,0,6,7,0,5,0,2,0.6345,0.6092,0.749,0.4724,142
2,0,6,8,0,5,0,2,0.6797,0.5851,0.624,0.3449,160
2,0,6,9,0,5,0,2,0.6787,0.6175,0.4404,0.5281,108
2,0,6,10,0,5,0,1,0.7167,0.6884,0.6116,0.3758,87
2,0,6,11,1,5,0,1,0.8322,0.8222,0.5378,0.3101,68
2,0,6,12,0,5,0,2,0.7232,0.6831,0.6591,0.1638,89
2,0,6,13,0,5,0,3,0.6599,0.6486,0.6539,0.2738,82
2,0,6,14,0,5,0,1,0.6483,0.5715,0.5286,0.1057,96
2,0,6,15,0,5,0,1,0.6766,0.6293,0.449,0.1355,123
2,0,6,16,0,5,0,3,0.629,0.6059,0.551,0.0361,114
2,0,6,17,0,5,0,2,0.6998,0.6629,0.792,0.4503,128
2,0,6,18,0,5,0,2,0.5212,0.518,0.4651,0.0711,171
2,0,6,19,0,5,0,1,0.6752,0.6337,0.6929,0.1724,140
2,0,6,20,0,5,0,1,0.6807,0.6393,0.6778,0.6864,110
2,0,6,21,0,5,0,1,0.6087,0.5979,0.5398,0.2916,61
2,0,6,22,0,5,0,1,0.6632,0.6139,0.5048,0.1696,62
2,0,6,23,0,5,0,2,0.7684,0.7027,0.6773,0.2957,41
2,0,6,0,0,6,0,2,0.7746,0.7498,0.6035,0.5347,14
2,0,6,1,0,6,0,2,0.6538,0.5922,0.5464,0.0837,10
2,0,6,2,0,6,0,1,0.7278,0.734,0.6634,0.2117,7
2,0,6,3,0,6,0,1,0.5863,0.5017,0.8019,0.1461,7
2,0,6,4,0,6,0,2,0.6704,0.628,0.7556,0.3582,8
2,0,6,5,0,6,0,1,0.7073,0.7207,0.6222,0.2981,28
2,0,6,6,0,6,0,1,0.798,0.8174,0.2012,0.1974,76
2,0,6,7,0,6,0,1,0.7746,0.7332,0.5782,0.5346,175
2,0,6,8,0,6,0,1,0.7058,0.7036,0.4864,0.1151,270
2,0,6,9,0,6,0,1,0.6273,0.6192,0.5824,0.2342,135
2,0,6,10,0,6,0,1,0.7862,0.7322,0.5649,0.1465,88
2,0,6,11,0,6,0,3,0.6673,0.648,0.5689,0.4037,90
2,0,6,12,0,6,0,1,0.7225,0.6606,0.736,0.6598,153
2,0,6,13,0,6,0,2,0.6826,0.6016,0.5795,0.0943,107
2,0,6,14,0,6,0,2,0.8306,0.8042,0.5743,0.1242,90
2,0,6,15,0,6,0,2,0.6485,0.6329,0.664,0.1779,111
2,0,6,16,0,6,0,2,0.7553,0.682,0.4799,0.1749,90
2,0,6,17,0,6,0,1,0.6851,0.6466,0.5663,0.4162,198
2,0,6,18,0,6,0,1,0.731,0.6589,0.4424,0.1827,177
2,0,6,19,0,6,0,2,0.8046,0.7505,0.6815,0.1291,106
2,0,6,20,0,6,0,3,0.5508,0.5102,0.6346,0.1725,78
2,0,6,21,0,6,0,1,0.6866,0.6745,0.8551,0.5504,83
2,0,6,22,0,6,0,2,0.6286,0.5821,0.4108,0.5953,52
2,0,6,23,0,6,0,3,0.7224,0.6484,0.7232,0.1337,32
2,0,6,0,0,0,1,2,0.7406,0.7551,0.3972,0.1199,28
2,0,6,1,0,0,1,2,0.6593,0.6412,0.4882,0.6108,12
2,0,6,2,0,0,1,2,0.6557,0.6498,0.3502,0.3473,7
2,0,6,3,0,0,1,3,0.7065,0.6894,0.6159,0.4403,5
2,0,6,4,0,0,1,2,0.6031,0.6012,0.6404,0.3569,16
2,0,6,5,0,0,1,2,0.7156,0.6929,0.569,0.1824,44
2,0,6,6,0,0,1,2,0.635,0.6172,0.3454,0.1703,101
2,0,6,7,0,0,1,1,0.7436,0.7102,0.5437,0.2501,256
2,0,6,8,0,0,1,3,0.6,0.5568,0.6232,0.4823,223
2,0,6,9,0,0,1,3,0.6525,0.6465,0.4979,0.3688,124
2,0,6,10,0,0,1,2,0.6397,0.5998,0.6043,0.1495,128
2,0,6,11,0,0,1,1,0.6714,0.6413,0.7373,0.6233,115
2,0,6,12,0,0,1,2,0.7886,0.7603,0.5388,0.2857,191
2,0,6,13,0,0,1,1,0.7515,0.7275,0.4772,0.071,174
2,0,6,14,0,0,1,2,0.6587,0.5953,0.5979,0.1946,110
2,0,6,15,0,0,1,1,0.6586,0.6317,0.8255,0.3667,168
2,0,6,16,0,0,1,2,0.7542,0.6859,0.6683,0.4476,195
2,0,6,17,0,0,1,3,0.6108,0.5856,0.4265,0.5429,207
2,0,6,18,0,0,1,1,0.6938,0.6825,0.7704,0.1961,284
2,0,6,19,0,0,1,2,0.6498,0.6714,0.558,0.233,199
2,0,6,20,0,0,1,3,0.6802,0.6636,0.5796,0.1094,101
2,0,6,21,0,0,1,1,0.7489,0.7374,0.453,0.261,124
2,0,6,22,0,0,1,1,0.6454,0.5805,0.6254,0.5695,84
2,0,6,23,0,0,1,1,0.7604,0.7386,0.3732,0.612,45
2,0,6,0,0,1,1,2,0.8473,0.7714,0.4733,0.6338,26
2,0,6,1,0,1,1,2,0.7356,0.7349,0.6814,0.1922,13
2,0,6,2,0,1,1,1,0.6874,0.621,0.6237,0.3373,10
2,0,6,3,0,1,1,1,0.7743,0.7063,0.518,0.4532,10
2,0,6,4,0,1,1,1,0.6157,0.6075,0.5852,0.4727,14
2,0,6,5,0,1,1,1,0.7998,0.8102,0.6922,0.2437,56
2,0,6,6,0,1,1,2,0.6406,0.6403,0.6544,0.2914,76
2,0,6,7,0,1,1,1,0.845,0.7922,0.6879,0.2653,199
2,0,6,8,0,1,1,2,0.6431,0.5812,0.4659,0.1417,237
2,0,6,9,0,1,1,2,0.7396,0.6898,0.5236,0.1817,148
2,0,6,10,0,1,1,3,0.5841,0.5587,0.8407,0.3147,88
2,0,6,11,0,1,1,1,0.6784,0.6421,0.5609,0.2077,182
2,0,6,12,0,1,1,2,0.6177,0.5559,0.5533,0.4823,149
2,0,6,13,0,1,1,2,0.5924,0.6013,0.6232,0.0802,154
2,0,6,14,0,1,1,2,0.7777,0.778,0.635,0.197,96
2,0,6,15,0,1,1,1,0.6074,0.6335,0.4888,0.1541,176
2,0,6,16,0,1,1,1,0.6418,0.5599,0.3098,0.4881,196
2,0,6,17,0,1,1,2,0.6337,0.5777,0.5699,0.3842,243
2,0,6,18,0,1,1,2,0.7731,0.7419,0.6062,0.4855,199
2,0,6,19,0,1,1,3,0.7645,0.7264,0.3962,0.1763,134
2,0,6,20,0,1,1,2,0.7822,0.7296,0.6405,0.0644,136
2,0,6,21,0,1,1,2,0.6382,0.5806,0.6487,0.3844,107
2,0,6,22,0,1,1,3,0.7878,0.7184,0.7252,0.184,79
2,0,6,23,0,1,1,2,0.6376,0.6665,0.4768,0.1313,55
2,0,6,0,0,2,1,1,0.6414,0.5665,0.6534,0.1984,33
2,0,6,1,0,2,1,1,0.6453,0.5663,0.6755,0.5598,15
2,0,6,2,0,2,1,2,0.6479,0.5798,0.7867,0.1337,7
2,0,6,3,0,2,1,1,0.6879,0.6593,0.7115,0.1214,10
2,0,6,4,0,2,1,3,0.6355,0.5956,0.7361,0.335,10
2,0,6,5,0,2,1,1,0.7104,0.6873,0.6276,0.2401,57
2,0,6,6,0,2,1,1,0.5116,0.4648,0.5551,0.027,117
2,0,6,7,0,2,1,2,0.7102,0.6773,0.7617,0.2633,174
2,0,6,8,0,2,1,2,0.618,0.5896,0.457,0.4135,227
2,0,6,9,0,2,1,3,0.6474,0.6623,0.7924,0.6974,102
2,0,6,10,0,2,1,1,0.6491,0.67,0.7043,0.1125,144
2,0,6,11,0,2,1,1,0.7603,0.7177,0.569,0.493,156
2,0,6,12,0,2,1,2,0.7296,0.7187,0.4186,0.0939,173
2,0,6,13,0,2,1,3,0.6826,0.6534,0.6009,0.214,109
2,0,6,14,0,2,1,1,0.6442,0.6351,0.5331,0.1588,133
2,0,6,15,0,2,1,2,0.749,0.7231,0.4194,0.0844,164
2,0,6,16,0,2,1,1,0.8199,0.8009,0.5407,0.3099,240
2,0,6,17,0,2,1,2,0.6923,0.6833,0.7177,0.5603,203
2,0,6,18,0,2,1,1,0.5824,0.566,0.6081,0.3493,251
2,0,6,19,0,2,1,4,0.645,0.6169,0.5804,0.0814,92
2,0,6,20,0,2,1,1,0.7334,0.728,0.4211,0.4651,153
2,0,6,21,0,2,1,2,0.6632,0.626,0.5874,0.3492,99
2,0,6,22,0,2,1,2,0.6341,0.5851,0.7982,0.1999,72
2,0,6,23,0,2,1,1,0.6311,0.5529,0.6138,0.2288,49
2,0,6,0,0,3,1,1,0.7015,0.6792,0.5668,0.1855,30
2,0,6,1,0,3,1,2,0.5877,0.5791,0.6999,0.3239,13
2,0,6,2,0,3,1,2,0.6927,0.6063,0.762,0.1318,7
2,0,6,3,0,3,1,2,0.7013,0.6478,0.7758,0.3935,8
2,0,6,4,0,3,1,2,0.6637,0.653,0.6515,0.3204,11
2,0,6,5,0,3,1,1,0.6221,0.5867,0.4131,0.1796,43
2,0,6,6,0,3,1,3,0.7664,0.7297,0.7292,0.2196,74
2,0,6,7,0,3,1,1,0.6018,0.5991,0.5631,0.428,251
2,0,6,8,0,3,1,2,0.7072,0.6686,0.547,0.5269,285
2,0,6,9,0,3,1,3,0.7461,0.7203,0.4933,0.4974,135
2,0,6,10,0,3,1,3,0.7063,0.6385,0.6752,0.126,109
2,0,6,11,0,3,1,1,0.7813,0.7528,0.725,0.2279,192
2,0,6,12,0,3,1,1,0.6156,0.5447,0.53,0.1018,159
2,0,6,13,0,3,1,2,0.6398,0.5689,0.6873,0.4548,99
2,0,6,14,0,3,1,1,0.6628,0.6146,0.7421,0.2295,126
2,0,6,15,0,3,1,2,0.9255,0.8957,0.6541,0.1431,156
2,0,6,16,0,3,1,2,0.7307,0.6957,0.6102,0.3975,205
2,0,6,17,0,3,1,1,0.7438,0.6829,0.5919,0.492,284
2,0,6,18,0,3,1,1,0.7409,0.7301,0.5314,0.2576,252
2,0,6,19,0,3,1,2,0.7006,0.6752,0.7015,0.3338,171
2,0,6,20,0,3,1,2,0.7686,0.7615,0.7469,0.1034,126
2,0,6,21,0,3,1,1,0.5642,0.5093,0.626,0.2612,136
2,0,6,22,0,3,1,1,0.7145,0.7218,0.5568,0.2015,100
2,0,6,23,0,3,1,1,0.7251,0.7363,0.6692,0.4644,69
2,0,6,0,0,4,1,2,0.7672,0.7562,0.5026,0.2803,31
2,0,6,1,0,4,1,2,0.615,0.5989,0.7619,0.0838,14
2,0,6,2,0,4,1,3,0.6202,0.6041,0.748,0.602,7
2,0,6,3,0,4,1,3,0.6246,0.6033,0.6706,0.2482,6
2,0,6,4,0,4,1,2,0.7325,0.6547,0.5596,0.393,13
2,0,6,5,0,4,1,3,0.7335,0.6789,0.588,0.3405,35
2,0,6,6,0,4,1,1,0.6294,0.5948,0.4022,0.183,129
2,0,6,7,1,4,0,2,0.8299,0.7575,0.5191,0.2766,94
2,0,6,8,0,4,1,2,0.716,0.7232,0.6992,0.2851,255
2,0,6,9,0,4,1,2,0.7046,0.6844,0.5182,0.5131,145
2,0,6,10,0,4,1,2,0.6814,0.7008,0.8975,0.3882,132
2,0,6,11,0,4,1,1,0.7611,0.7467,0.5514,0.2409,165
2,0,6,12,0,4,1,3,0.7232,0.6451,0.4997,0.4945,135
2,0,6,13,0,4,1,3,0.8282,0.826,0.6515,0.3599,110
2,0,6,14,0,4,1,3,0.611,0.5669,0.6568,0.3325,96
2,0,6,15,0,4,1,1,0.5877,0.5993,0.7748,0.1101,157
2,0,6,16,0,4,1,3,0.6441,0.6572,0.5803,0.1692,171
2,0,6,17,0,4,1,2,0.7347,0.7385,0.5044,0.1343,230
2,0,6,18,0,4,1,2,0.666,0.6649,0.541,0.091,224
2,0,6,19,0,4,1,1,0.7849,0.7587,0.7554,0.3248,198
2,0,6,20,0,4,1,2,0.6684,0.6346,0.8079,0.0886,131
2,0,6,21,0,4,1,2,0.7717,0.7896,0.5394,0.4181,96
2,0,6,22,0,4,1,2,0.6378,0.6141,0.593,0.012,78
2,0,6,23,0,4,1,4,0.7787,0.7282,0.777,0.1747,34
2,0,6,0,0,5,0,1,0.7925,0.7661,0.7001,0.1241,19
2,0,6,1,0,5,0,2,0.6571,0.6587,0.5412,0.2718,8
2,0,6,2,0,5,0,1,0.7309,0.7277,0.4694,0.555,7
2,0,6,3,1,5,0,1,0.7154,0.6471,0.5307,0.4404,4
2,0,6,4,0,5,0,1,0.7328,0.7286,0.7106,0.3035,10
2,0,6,5,0,5,0,1,0.7866,0.7679,0.4295,0.2355,34
2,0,6,6,0,5,0,1,0.7648,0.7162,0.633,0.1863,78
2,0,6,7,0,5,0,1,0.7327,0.6713,0.5647,0.2507,182
2,0,6,8,0,5,0,1,0.7431,0.7488,0.5208,0.5195,198
2,0,6,9,0,5,0,2,0.6078,0.6233,0.5502,0.0306,114
2,0,6,10,0,5,0,1,0.6938,0.7062,0.7136,0.0766,98
2,0,6,11,0,5,0,1,0.6196,0.5493,0.6725,0.52,110
2,0,6,12,0,5,0,1,0.6954,0.6543,0.7328,0.206,141
2,0,6,13,0,5,0,1,0.7748,0.7378,0.511,0.1783,116
2,0,6,14,1,5,0,1,0.6962,0.7064,0.4072,0.2762,51
2,0,6,15,0,5,0,3,0.5213,0.5194,0.6307,0.5532,74
2,0,6,16,0,5,0,2,0.6234,0.5855,0.607,0.3094,142
2,0,6,17,0,5,0,1,0.7373,0.7053,0.5498,0.6124,196
2,0,6,18,0,5,0,2,0.6589,0.6474,0.371,0.3638,154
2,0,6,19,0,5,0,1,0.7515,0.7364,0.712,0.3686,143
2,0,6,20,0,5,0,2,0.6122,0.632,0.2545,0.0294,77
2,0,6,21,0,5,0,3,0.7234,0.7309,0.6939,0.2828,63
2,0,6,22,0,5,0,1,0.7269,0.728,0.6885,0.3445,63
2,0,6,23,0,5,0,1,0.752,0.6914,0.681,0.0433,40
2,0,6,0,0,6,0,2,0.6515,0.5978,0.6014,0.1066,16
2,0,6,1,0,6,0,1,0.7519,0.6846,0.3364,0.0302,9
2,0,6,2,0,6,0,1,0.8028,0.7753,0.4166,0.2896,8
2,0,6,3,0,6,0,2,0.5382,0.4972,0.509,0.6735,6
2,0,6,4,0,6,0,2,0.7009,0.6838,0.8311,0.3126,9
2,0,6,5,0,6,0,1,0.5709,0.5645,0.7238,0.2352,35
2,0,6,6,0,6,0,2,0.6371,0.6127,0.5874,0.3563,60
2,0,6,7,0,6,0,1,0.6428,0.6379,0.5355,0.2589,148
2,0,6,8,0,6,0,1,0.6927,0.6396,0.6251,0.8319,176
2,0,6,9,0,6,0,2,0.7238,0.6441,0.7107,0.3168,96
2,0,6,10,0,6,0,2,0.7607,0.7024,0.6452,0.3354,76
2,0,6,11,0,6,0,2,0.7158,0.7061,0.4422,0.061,97
2,0,6,12,0,6,0,2,0.7445,0.7634,0.7814,0.6342,105
2,0,6,13,0,6,0,2,0.6218,0.6361,0.6669,0.2787,105
2,0,6,14,0,6,0,3,0.7713,0.7277,0.5484,0.2972,56
2,0,6,15,0,6,0,2,0.4666,0.4731,0.6515,0.5196,60
2,0,6,16,0,6,0,1,0.8042,0.7234,0.7549,0.1181,181
2,0,6,17,0,6,0,2,0.7916,0.7996,0.6554,0.3597,156
2,0,6,18,0,6,0,1,0.7498,0.7292,0.6621,0.1948,182
2,0,6,19,0,6,0,2,0.8534,0.8356,0.7932,0.2541,92
2,0,6,20,0,6,0,1,0.5711,0.4864,0.5344,0.1873,99
2,0,6,21,0,6,0,2,0.7519,0.7294,0.4945,0.6139,77
2,0,6,22,0,6,0,2,0.7068,0.7281,0.5564,0.4173,51
2,0,6,23,0,6,0,2,0.7144,0.6889,0.7138,0.5922,31
2,0,6,0,0,0,1,1,0.6165,0.5843,0.7285,0.0473,33
2,0,6,1,0,0,1,1,0.7256,0.683,0.6329,0.4612,17
2,0,6,2,0,0,1,2,0.7223,0.666,0.5119,0.4033,7
2,0,6,3,0,0,1,4,0.6496,0.6213,0.8272,0.0843,6
2,0,6,4,0,0,1,1,0.6931,0.6234,0.4742,0.3358,12
2,0,6,5,0,0,1,1,0.6059,0.5906,0.5586,0.0813,57
2,0,6,6,0,0,1,1,0.6702,0.6715,0.529,0.2748,104
2,0,6,7,0,0,1,2,0.7652,0.7155,0.7409,0.107,204
2,0,6,8,0,0,1,1,0.7666,0.7413,0.5923,0.4188,281
2,0,6,9,0,0,1,3,0.7517,0.7137,0.811,0.2683,126
2,0,6,10,0,0,1,2,0.7651,0.7402,0.7097,0.2926,121
2,0,6,11,0,0,1,1,0.7661,0.7566,0.5019,0.1971,165
2,0,6,12,0,0,1,1,0.6529,0.6342,0.5755,0.3084,231
2,0,6,13,0,0,1,1,0.7217,0.7129,0.5495,0.3763,183
2,0,6,14,0,0,1,2,0.774,0.7524,0.7796,0.718,99
2,0,6,15,0,0,1,2,0.6013,0.5987,0.7151,0.5451,118
2,0,6,16,0,0,1,1,0.6009,0.5819,0.4232,0.2118,229
2,0,6,17,0,0,1,2,0.5971,0.5787,0.6766,0.1949,254
2,0,6,18,0,0,1,1,0.5729,0.5665,0.606,0.0439,251
2,0,6,19,0,0,1,2,0.6244,0.5925,0.4605,0.1613,166
2,0,6,20,0,0,1,3,0.6611,0.6431,0.5143,0.3871,109
2,0,6,21,1,0,0,1,0.8038,0.7384,0.5876,0.3236,57
2,0,6,22,0,0,1,1,0.6673,0.5811,0.348,0.3794,79
2,0,6,23,0,0,1,3,0.5918,0.5664,0.6401,0.2021,32
2,0,6,0,0,1,1,1,0.7101,0.6521,0.6246,0.49,27
2,0,6,1,0,1,1,1,0.6852,0.7103,0.5839,0.2165,12
2,0,6,2,0,1,1,2,0.6437,0.5889,0.6187,0.0988,7
2,0,6,3,0,1,1,2,0.6572,0.6487,0.5873,0.1945,5
2,0,6,4,0,1,1,3,0.7731,0.7145,0.4795,0.2279,12
2,0,6,5,0,1,1,2,0.5997,0.5704,0.5375,0.2482,29
2,0,6,6,0,1,1,2,0.5818,0.5206,0.5212,0.5069,105
2,0,6,7,0,1,1,1,0.7311,0.6596,0.69,0.2632,187
2,0,6,8,0,1,1,1,0.6555,0.6326,0.4866,0.362,325
2,0,6,9,0,1,1,2,0.8071,0.7561,0.5481,0.1708,149
2,0,6,10,0,1,1,1,0.6876,0.6768,0.6176,0.2837,148
2,0,6,11,0,1,1,1,0.6914,0.6956,0.4315,0.1341,185
2,0,6,12,0,1,1,1,0.7535,0.6693,0.5597,0.2143,171
2,0,6,13,0,1,1,1,0.5814,0.5851,0.6172,0.118,202
2,0,6,14,0,1,1,2,0.7221,0.6571,0.6329,0.3554,93
2,0,6,15,0,1,1,2,0.6728,0.6292,0.655,0.4957,127
2,0,6,16,0,1,1,1,0.7703,0.6897,0.5216,0.5345,260
2,0,6,17,0,1,1,2,0.6532,0.5793,0.4818,0.4202,243
2,0,6,18,0,1,1,1,0.7108,0.6169,0.5569,0.4556,238
2,0,6,19,0,1,1,1,0.6733,0.6275,0.6364,0.3395,191
2,0,6,20,0,1,1,3,0.7273,0.6928,0.5782,0.2699,108
2,0,6,21,0,1,1,3,0.6809,0.6357,0.4791,0.6263,87
2,0,6,22,0,1,1,1,0.7168,0.6272,0.8789,0.079,100
2,0,6,23,1,1,0,1,0.8212,0.7214,0.5182,0.3588,24
2,0,6,0,0,2,1,3,0.6789,0.6452,0.4548,0.3758,22
2,0,6,1,0,2,1,2,0.7271,0.7144,0.5307,0.1506,10
2,0,6,2,0,2,1,1,0.8589,0.8234,0.7189,0.2735,10
2,0,6,3,0,2,1,1,0.7262,0.7459,0.6836,0.308,8
2,0,6,4,0,2,1,1,0.5285,0.5009,0.8294,0.0389,15
2,0,6,5,0,2,1,2,0.6522,0.6291,0.4939,0.5608,38
2,0,6,6,0,2,1,2,0.6146,0.5833,0.579,0.1937,99
2,0,6,7,0,2,1,1,0.7634,0.7018,0.7368,0.1126,214
2,0,6,8,0,2,1,1,0.6923,0.6528,0.4893,0.1964,307
2,0,6,9,0,2,1,1,0.7733,0.7598,0.7544,0.1085,155
2,0,6,10,0,2,1,2,0.7417,0.7309,0.6194,0.2631,120
2,0,6,11,0,2,1,3,0.7414,0.715,0.5194,0.6652,87
2,0,6,12,0,2,1,2,0.6132,0.6301,0.4094,0.1925,145
2,0,6,13,0,2,1,2,0.7342,0.7112,0.6779,0.3812,150
2,0,6,14,0,2,1,1,0.7945,0.7646,0.7924,0.2896,131
2,0,6,15,0,2,1,2,0.5976,0.6128,0.6561,0.5204,133
2,0,6,16,0,2,1,1,0.6767,0.6214,0.6629,0.4319,196
2,0,6,17,0,2,1,1,0.7237,0.7303,0.6469,0.5483,290
2,0,6,18,0,2,1,2,0.7057,0.6412,0.726,0.2797,180
2,0,6,19,0,2,1,2,0.7994,0.7515,0.7625,0.1105,167
2,0,6,20,0,2,1,1,0.7499,0.6573,0.2691,0.1425,149
2,0,6,21,0,2,1,2,0.7273,0.6985,0.5769,0.3385,103
2,0,6,22,0,2,1,3,0.7561,0.7581,0.5411,0.1309,65
2,0,6,23,0,2,1,2,0.7524,0.6866,0.6379,0.2915,51
2,0,6,0,0,3,1,2,0.7021,0.6585,0.5686,0.262,22
2,0,6,1,0,3,1,1,0.6744,0.634,0.6696,0.0924,12
2,0,6,2,0,3,1,2,0.7686,0.7237,0.6562,0.2094,8
2,0,6,3,0,3,1,1,0.6472,0.5834,0.3862,0.1531,9
2,0,6,4,0,3,1,1,0.6942,0.6606,0.3549,0.1152,14
2,0,6,5,0,3,1,1,0.6183,0.6345,0.7069,0.1391,34
2,0,6,6,0,3,1,1,0.7505,0.6979,0.5164,0.5935,116
2,0,6,7,0,3,1,2,0.7855,0.7532,0.8224,0.2004,215
2,0,6,8,1,3,0,2,0.6338,0.6087,0.7184,0.1692,117
2,0,6,9,0,3,1,1,0.6885,0.6422,0.4016,0.1595,182
2,0,6,10,0,3,1,3,0.6656,0.6407,0.5204,0.3688,71
2,0,6,11,0,3,1,2,0.7745,0.7244,0.6449,0.1349,122
2,0,6,12,0,3,1,2,0.7984,0.771,0.5626,0.3212,172
2,0,6,13,0,3,1,1,0.6657,0.6303,0.5953,0.4092,181
2,0,6,14,0,3,1,1,0.4829,0.4166,0.4832,0.3151,126
2,0,6,15,0,3,1,2,0.7799,0.687,0.6576,0.4375,148
2,0,6,16,0,3,1,2,0.7024,0.6031,0.6185,0.0979,138
2,0,6,17,0,3,1,1,0.7027,0.6552,0.7068,0.1619,234
2,0,6,18,0,3,1,2,0.7667,0.7533,0.6103,0.3589,217
2,0,6,19,0,3,1,1,0.6738,0.6182,0.5407,0.1237,208
2,0,6,20,0,3,1,1,0.6551,0.615,0.6326,0.2317,139
2,0,6,21,0,3,1,1,0.6744,0.621,0.6597,0.2476,140
2,0,6,22,0,3,1,1,0.7335,0.6718,0.6164,0.3186,73
2,0,6,23,0,3,1,1,0.7608,0.7888,0.7635,0.2617,60
2,0,6,0,0,4,1,3,0.8139,0.7492,0.4867,0.2741,21
2,0,6,1,0,4,1,2,0.7278,0.6508,0.726,0.046,13
2,0,6,2,0,4,1,1,0.6894,0.6281,0.4707,0.5009,9
2,0,6,3,0,4,1,1,0.7616,0.7257,0.6953,0.2223,9
2,0,6,4,0,4,1,2,0.6316,0.5828,0.3704,0.3973,8
2,0,6,5,0,4,1,1,0.7989,0.7675,0.5811,0.2118,46
2,0,6,6,0,4,1,2,0.7143,0.6567,0.7314,0.1864,97
2,0,6,7,0,4,1,2,0.6835,0.6317,0.5672,0.1929,170
2,0,6,8,1,4,0,3,0.6318,0.579,0.6045,0.1618,98
2,0,6,9,0,4,1,1,0.7434,0.7035,0.6486,0.3471,174
2,0,6,10,0,4,1,3,0.6799,0.6673,0.3365,0.2813,77
2,0,6,11,0,4,1,2,0.6929,0.6829,0.6508,0.3865,139
2,0,6,12,0,4,1,2,0.5826,0.5957,0.5005,0.3398,135
2,0,6,13,0,4,1,3,0.6691,0.5963,0.7277,0.4062,114
2,0,6,14,0,4,1,2,0.6598,0.5956,0.6021,0.2436,125
2,0,6,15,0,4,1,1,0.7288,0.6648,0.6462,0.2269,219
2,0,6,16,0,4,1,2,0.6808,0.6467,0.4704,0.1473,206
2,0,6,17,0,4,1,2,0.5141,0.4561,0.7085,0.1465,215
2,0,6,18,1,4,0,3,0.6705,0.6163,0.6086,0.5141,53
2,0,6,19,0,4,1,2,0.5977,0.5884,0.4307,0.1433,179
2,0,6,20,0,4,1,2,0.6265,0.6273,0.55,0.1913,119
2,0,6,21,0,4,1,1,0.7698,0.7521,0.6914,0.2395,78
2,0,6,22,0,4,1,1,0.5813,0.5619,0.6269,0.2483,82
2,0,6,23,0,4,1,2,0.7202,0.6643,0.6959,0.2595,43
3,0,7,0,0,5,0,1,0.6643,0.6317,0.5679,0.4494,25
3,0,7,1,0,5,0,1,0.6508,0.6524,0.7567,0.2476,9
3,0,7,2,0,5,0,2,0.6312,0.6195,0.7805,0.4969,5
3,0,7,3,0,5,0,2,0.7221,0.7126,0.4009,0.4113,5
3,0,7,4,0,5,0,2,0.73,0.722,0.682,0.414,9
3,0,7,5,0,5,0,1,0.579,0.5402,0.7929,0.3682,35
3,0,7,6,0,5,0,1,0.7803,0.7603,0.6687,0.3101,76
3,0,7,7,0,5,0,2,0.6167,0.5745,0.6064,0.2645,132
3,0,7,8,0,5,0,3,0.727,0.7085,0.4523,0.1668,137
3,0,7,9,0,5,0,1,0.6171,0.623,0.5741,0.2208,114
3,0,7,10,0,5,0,2,0.6676,0.6809,0.5502,0.1266,104
3,0,7,11,0,5,0,2,0.6103,0.5976,0.717,0.1328,99
